t	cx	cy	cx_gray	cy_gray	d_gray	cx_green	cy_green	d_green	d_green2	A	A_gray	A_green	FR	RR	height	width	aspect_ratio	sf	ID
317	1819.1	698.147	1828.41	698.87	9.33968	1815.38	697.858	3.73595	13.3166	1022	292	730	0.714286	0	53.7201	30.4906	0.567583	0.00418791	12259
317	1882.75	1197.63	1881.22	1195.87	2.33603	1883.42	1198.4	1.02183	13.3418	1183	360	823	0.695689	0.000845309	51.0026	37.589	0.737001	0.00488714	12260
317	1966.2	1418.58	1965.36	1417.54	1.34231	1971.26	1424.87	8.06679	11.112	2194	1881	313	0.142662	0.301276	61.3594	56.0504	0.913476	0.00324708	12261
317	1995.35	191.689	1993.92	190.376	1.94615	1996.23	192.491	1.18733	6.67932	351	133	218	0.621083	0	34.051	12.7451	0.374295	0.00496071	12262
318	75.9093	221.216	72.7786	227.616	7.12484	97.9715	176.114	50.2086	51.4426	4796	4200	596	0.12427	0	133.723	64.5402	0.482643	0.0020868	12263
318	69.5649	919.855	69.1595	920.754	0.9859	69.8886	919.138	0.787166	9.92917	678	301	377	0.556047	0	42.7114	20.1761	0.472383	0.00593467	12264
318	79.1647	1777.2	79.0761	1777.6	0.408181	79.2483	1776.82	0.384668	12.0914	1111	539	572	0.514851	0.00090009	45.022	38.4838	0.854778	0.00367273	12265
318	193.372	912.37	193.611	910.714	1.67284	193.184	913.669	1.313	10.2014	755	332	423	0.560265	0	35.7669	29.5032	0.824874	0.00557508	12266
318	225.459	1157.54	220.826	1147.56	11.0047	233.027	1173.85	17.9771	21.3869	2149	1333	816	0.379711	0.275942	93.4269	48.8461	0.522827	0.00179557	12267
318	212.948	1861.97	213.341	1862.56	0.708865	212.459	1861.23	0.881303	12.6089	747	414	333	0.445783	0	43.9056	27.681	0.630466	0.00284958	12268
318	280.305	613.571	284.75	615.32	4.77682	277.829	612.596	2.66118	14.9153	1118	400	718	0.642218	0	60.5384	27.452	0.453465	0.00443644	12269
318	375.862	1237.76	378.187	1239.1	2.68437	374.291	1236.85	1.81377	8.78437	558	225	333	0.596774	0	44.0566	16.0937	0.365296	0.00500197	12270
318	456.117	94.864	457.965	94.1788	1.97033	450.959	96.7776	5.50197	13.4227	2302	1695	607	0.263684	0.000434405	62.6929	53.6784	0.856213	0.00312702	12271
318	554.704	1657.71	556.703	1657.93	2.01036	553.37	1657.57	1.34169	10.2462	807	323	484	0.599752	0	35.0488	33.0708	0.943565	0.00530572	12272
318	549.606	1478.69	552.693	1480.81	3.74321	547.296	1477.11	2.80054	9.89273	472	202	270	0.572034	0	36.5814	17.6746	0.483157	0.00478721	12273
318	602.213	36.9295	604.592	37.3865	2.42229	598.568	36.2291	3.71224	14.9924	2454	1485	969	0.394866	0.109209	61.7551	53.7159	0.869821	0.00407522	12274
318	733.032	1509.82	733.774	1508.87	1.20745	732.664	1510.3	0.598989	4.27928	187	62	125	0.668449	0	18.1096	12.6623	0.699205	0.00603693	12275
318	887.658	1490.28	889.822	1490.29	2.16427	885.842	1490.27	1.81637	16.4793	2220	1013	1207	0.543694	0	74.3289	40.9586	0.551046	0.00471742	12276
318	923.468	768.122	924.219	768.131	0.750852	922.956	768.116	0.511759	14.6379	1352	548	804	0.594675	0	65.6145	37.6052	0.573124	0.00294115	12277
318	967.612	720.768	967.982	722.001	1.28748	967.248	719.559	1.26211	16.0967	2408	1192	1216	0.504983	0	63.9772	47.3451	0.740031	0.00610572	12278
318	997.453	1274.75	997.438	1274.76	0.0203825	1004.33	1268.33	9.40524	11.0588	1393	1390	3	0.00215363	0.398421	57.2916	44.4595	0.776022	0.00186605	12279
318	1074.96	1187.99	1074.18	1188.49	0.932935	1077.1	1186.62	2.54128	3.34388	108	79	29	0.268519	0.00925926	12.4184	10.3395	0.832592	0.0075	12280
318	1103.11	307.037	1103.46	311.582	4.55868	1102.8	303.041	4.00825	13.0582	1105	517	588	0.532127	0.199095	48.7617	40.8451	0.837648	0.00384621	12281
318	1113.22	1707.18	1111.81	1707.23	1.4151	1114.37	1707.13	1.14842	10.8083	759	340	419	0.552042	0	44.883	23.0418	0.513375	0.0050941	12282
318	1154.61	1216.24	1153.31	1215.58	1.45075	1155.32	1216.6	0.79673	14.1745	1041	369	672	0.645533	0.00288184	67.5837	20.3502	0.301111	0.00459448	12283
318	1135.63	1658.09	1134.98	1657.84	0.693941	1136.16	1658.3	0.571733	5.70587	352	159	193	0.548295	0	24.1747	19.3722	0.801344	0.00601052	12284
318	1177.66	1470.99	1173.4	1471.16	4.2607	1179.73	1470.92	2.06628	8.09655	395	129	266	0.673418	0	32.2488	16.0856	0.498796	0.00463267	12285
318	1241.48	332.052	1242.16	334.627	2.66387	1229.76	287.687	45.8876	46.2365	2096	1981	115	0.0548664	0	82.5355	44.1827	0.535318	0.00273139	12286
318	1254.06	1630.67	1253.68	1632.1	1.48175	1254.26	1629.9	0.795621	13.2156	1248	436	812	0.650641	0.000801282	45.7909	36.4761	0.79658	0.00528375	12287
318	1265.35	18.9748	1264.81	20.2216	1.35885	1266.02	17.4184	1.69608	8.14533	634	352	282	0.444795	0	38.6312	21.0762	0.545574	0.00535763	12288
318	1308.99	635.934	1308.99	635.934	0	1308.99	635.934	0	9.17932	364	0	364	1	0	37.2825	12.8034	0.343416	0.0043885	12289
318	1357.24	1501.6	1354.48	1499.15	3.68728	1358.58	1502.77	1.77851	12.1554	756	246	510	0.674603	0	44.6536	25.0186	0.560281	0.00491983	12290
318	1358.17	1076.76	1357.73	1076.77	0.440576	1358.56	1076.75	0.394176	10.6279	919	434	485	0.527748	0.00108814	40.1579	30.1741	0.751386	0.00610453	12291
318	1409.36	1449.7	1407.26	1448.57	2.38577	1410.66	1450.4	1.47219	9.49605	511	195	316	0.618395	0	36.6387	18.2136	0.497114	0.00531738	12292
318	1439.77	804.765	1437.54	807.175	3.28141	1440.97	803.46	1.77717	18.0119	1853	651	1202	0.648678	0	70.8699	38.9714	0.549901	0.00290984	12293
318	1447.81	1224.72	1446.66	1224.04	1.33977	1448.82	1225.31	1.16981	10.8424	916	427	489	0.533843	0	42.9495	29.6192	0.689629	0.00555704	12294
318	1594.63	1794.69	1592.89	1794.33	1.77407	1596.31	1795.03	1.71748	16.3839	1295	637	658	0.508108	0	58.1053	42.5984	0.733125	0.00343505	12295
318	1594.65	1611.91	1590.1	1608.05	5.97139	1597.56	1614.38	3.8184	8.05129	341	133	208	0.609971	0	32.6323	13.0686	0.400479	0.00467764	12296
318	1625.51	958.4	1625.51	958.4	0	1625.51	958.4	0	2.3152	35	0	35	1	0	7.24229	5.17813	0.714985	0.0075692	12297
318	1670.2	135.877	1675.62	140.017	6.81747	1666.82	133.288	4.26531	16.7473	1559	600	959	0.615138	0	70.5067	39.6956	0.563004	0.00329359	12298
318	1817.62	697.085	1822.16	696.975	4.5376	1815.45	697.138	2.17435	13.2754	1102	357	745	0.676044	0	57.0916	30.164	0.528345	0.00413887	12299
318	1880.54	1199.5	1880.03	1201.85	2.40202	1880.78	1198.38	1.14788	13.297	1234	399	835	0.676661	0	54.3046	36.8747	0.679034	0.00463464	12300
318	1966.49	1415.69	1965.09	1413.85	2.31382	1973.98	1425.54	12.3759	14.5233	2076	1749	327	0.157514	0.307322	61.5149	51.6441	0.839539	0.00313313	12301
318	1991.66	189.314	1990.95	190.107	1.06275	1992.17	188.748	0.759068	6.50185	360	150	210	0.583333	0	29.9814	15.2609	0.509014	0.00532544	12302
319	63.762	927.681	64.5461	928.573	1.18766	63.2058	927.048	0.842567	10.4793	706	293	413	0.584986	0	44.2594	20.8787	0.471734	0.00589729	12303
319	75.0745	1774.86	73.0056	1777.97	3.74067	76.3608	1772.92	2.32569	12.5471	926	355	571	0.616631	0	44.782	32.1234	0.717328	0.0038884	12304
319	108.965	198.333	113.124	205.6	8.37304	96.204	176.038	25.6884	27.3356	2453	1850	603	0.245821	0	86.2549	43.2663	0.50161	0.00349309	12305
319	198.157	914.941	199.66	915.264	1.53744	196.735	914.635	1.45508	10.1229	763	371	392	0.513761	0	36.6396	29.4211	0.802986	0.00575866	12306
319	224.899	1156.71	220.937	1146.3	11.144	231.884	1175.07	19.6438	22.3355	2282	1456	826	0.361963	0.309816	93.6043	46.9295	0.50136	0.00225486	12307
319	213.992	1863.79	214.186	1864.42	0.650156	213.753	1863.03	0.805371	12.4746	788	436	352	0.446701	0	45.1772	26.9691	0.596962	0.00350727	12308
319	280.489	612.863	281.372	613.754	1.2543	279.881	612.25	0.862744	14.8241	1195	487	708	0.592469	0.00083682	62.9768	28.0906	0.446046	0.00452316	12309
319	382.132	1240.18	384.392	1242.05	2.93603	380.726	1239.02	1.82602	8.84156	532	204	328	0.616541	0	43.0304	15.4771	0.359678	0.00494497	12310
319	459.473	95.3612	461.509	95.3326	2.03639	452.641	95.4569	6.83215	14.0246	2478	1909	569	0.229621	0	60.5502	53.3932	0.881801	0.00517475	12311
319	555.787	1659.06	557.896	1659.61	2.17939	554.161	1658.63	1.68076	10.8732	836	364	472	0.564593	0	35.5795	33.9417	0.95397	0.00456372	12312
319	554.894	1485.8	558.975	1488.53	4.91175	552.458	1484.17	2.93262	9.90057	436	163	273	0.626147	0	36.154	15.6063	0.431661	0.00490969	12313
319	597.975	36.7701	597.975	36.7701	0	597.975	36.7701	0	14.2669	983	0	983	1	0.246185	44.0452	36.174	0.821293	0.00187532	12314
319	743.007	1513.39	743.007	1513.39	0	743.007	1513.39	0	4.51945	141	0	141	1	0	13.932	11.7035	0.840041	0.00719388	12315
319	886.875	1488.76	887.14	1489.6	0.881296	886.713	1488.24	0.537309	16.5671	2030	769	1261	0.621182	0	68.9142	37.9521	0.550715	0.00321999	12316
319	923.629	768.675	924.123	770.439	1.83141	923.332	767.612	1.10333	14.8685	1298	488	810	0.624037	0	64.9397	37.6013	0.579019	0.00277436	12317
319	968.555	720.75	968.122	719.689	1.14497	968.994	721.827	1.16394	16.4304	2440	1230	1210	0.495902	0	68.2199	47.2246	0.692241	0.00489531	12318
319	1062.93	1195.5	1062.93	1195.5	0	1062.93	1195.5	0	1.64263	14	0	14	1	0	6.1586	2.50595	0.406903	0.0056	12319
319	1098.9	310.359	1099.16	314.602	4.25075	1098.68	306.716	3.65036	13.3587	1158	535	623	0.537997	0.186528	48.6388	40.6707	0.836177	0.00428254	12320
319	1114.56	1701.94	1113.61	1700.8	1.48543	1115.08	1702.57	0.816563	11.1071	623	221	402	0.645265	0	44.5692	19.7886	0.443996	0.00422499	12321
319	1153.79	1218.76	1152.64	1217.38	1.79296	1154.31	1219.38	0.811469	14.0803	979	305	674	0.688458	0.0020429	67.4596	19.386	0.287372	0.00397942	12322
319	1134.16	1662.56	1133.24	1663.27	1.16136	1134.88	1662.01	0.905576	5.87826	315	138	177	0.561905	0	24.8235	15.8335	0.637842	0.00605956	12323
319	1181.05	1472.96	1177.37	1470.61	4.36272	1182.13	1473.64	1.27058	8.11456	368	83	285	0.774457	0	32.0012	14.8912	0.465332	0.00561523	12324
319	1245.09	328.351	1245.79	329.618	1.44415	1224.7	291.148	42.4239	42.5979	1853	1792	61	0.0329196	0	78.5868	42.4935	0.54072	0.00299937	12325
319	1250.31	1630.23	1249.9	1631.89	1.70076	1250.53	1629.33	0.935512	13.3751	1268	450	818	0.64511	0	44.6213	38.2369	0.856921	0.00419174	12326
319	1257.01	26.1804	1256.15	27.0114	1.19381	1258.12	25.1	1.55192	8.50138	621	351	270	0.434783	0	44.013	18.5136	0.42064	0.0045856	12327
319	1310.28	638.046	1322.02	647.404	15.0157	1308.76	636.835	1.94421	9.4027	410	47	363	0.885366	0	40.6045	13.1933	0.324921	0.00426639	12328
319	1359.22	1075.91	1358.97	1075.83	0.257284	1359.43	1075.98	0.225091	10.521	911	425	486	0.53348	0	40.1268	29.8113	0.742928	0.00630886	12329
319	1361.04	1504.49	1362.45	1507.09	2.96073	1360.2	1502.94	1.76361	11.6872	734	274	460	0.626703	0	40.9985	24.4688	0.596821	0.00492631	12330
319	1402.37	1443.77	1400.68	1440.92	3.31104	1403.69	1446.01	2.60954	9.54217	574	253	321	0.559233	0	37.9988	20.0303	0.52713	0.00428499	12331
319	1441.05	809.101	1439.52	812.38	3.62135	1441.97	807.153	2.15216	17.8066	1894	706	1188	0.627244	0	74.6399	38.212	0.511951	0.00367393	12332
319	1443.59	1218.5	1443.31	1217.42	1.1145	1443.79	1219.27	0.795254	10.8299	879	366	513	0.583618	0	41.526	29.1726	0.702513	0.00522903	12333
319	1598.51	1801	1597.19	1800.73	1.34792	1599.85	1801.28	1.37274	17.0045	1316	664	652	0.495441	0	59.1541	42.1026	0.711745	0.00370479	12334
319	1590.76	1608.18	1589.91	1606.83	1.59813	1591.44	1609.25	1.26994	7.73185	472	209	263	0.557203	0	33.7555	17.8557	0.528971	0.00561237	12335
319	1626.22	969.525	1626.59	969.415	0.381449	1625.39	969.778	0.868865	2.33356	59	41	18	0.305085	0	9.6792	7.85635	0.811674	0.0056709	12336
319	1669.22	131.882	1671.36	129.774	3.00044	1668.28	132.811	1.32087	15.6705	1361	416	945	0.694342	0	63.7003	34.2263	0.537302	0.00393644	12337
319	1819.09	698.044	1828.76	699.406	9.77141	1815.49	697.538	3.62943	13.3097	1056	286	770	0.729167	0.00094697	53.6805	30.6507	0.570983	0.004258	12338
319	1883.02	1198.42	1882.24	1199.84	1.61707	1883.38	1197.76	0.747972	13.5305	1268	401	867	0.683754	0	54.2002	37.7574	0.69663	0.00468935	12339
319	1965.67	1416.6	1964.24	1414.22	2.77915	1970.44	1424.54	9.25573	13.1558	1966	1512	454	0.230926	0.373347	63.6032	47.3952	0.745171	0.00323143	12340
319	1999.8	191.007	1997.58	192.084	2.461	2001.72	190.073	2.13507	6.75366	409	190	219	0.535452	0	31.2268	16.4551	0.526954	0.00578043	12341
320	68.4665	927.37	68.4885	928.911	1.54099	68.4457	925.913	1.45724	10.1101	716	348	368	0.513966	0	41.945	22.4021	0.534081	0.00577867	12342
320	74.8207	1770.71	74.4833	1771.18	0.577035	75.0832	1770.35	0.449103	12.2591	1026	449	577	0.562378	0	44.5084	37.7917	0.849092	0.00382374	12343
320	107.99	201.413	112.597	207.643	7.74841	90.3693	177.585	29.6356	31.7082	3083	2444	639	0.207266	0	90.0603	52.3085	0.580817	0.00304633	12344
320	128.535	783.213	128.533	783.216	0.00303585	131	779	4.88117	4.88117	1606	1605	1	0.000622665	0.380448	53.711	47.1417	0.87769	0.00165865	12345
320	197.489	920.366	198.865	920.595	1.39507	196.282	920.166	1.22314	9.79634	792	370	422	0.532828	0	37.0672	29.8931	0.806459	0.0057232	12346
320	226.724	1155.04	222.793	1145.25	10.5485	234.118	1173.45	19.8366	22.6045	2290	1495	795	0.347162	0.317904	91.5182	49.1753	0.537329	0.00229	12347
320	207.178	1867.92	207.081	1868.56	0.647809	207.285	1867.21	0.714724	12.4972	774	406	368	0.475452	0	43.2922	28.4955	0.658213	0.00426503	12348
320	277.612	614.418	278.357	614.217	0.771767	277.191	614.532	0.435276	14.4251	1112	401	711	0.639388	0	63.7798	26.3668	0.413404	0.00411243	12349
320	377.633	1237.75	380.202	1239.11	2.90518	375.681	1236.72	2.20901	9.24119	551	238	313	0.568058	0	42.0478	16.7065	0.397322	0.00471085	12350
320	452.56	104.781	453.11	105.886	1.23383	450.998	101.642	3.50608	12.5327	2328	1722	606	0.260309	0	67.758	49.08	0.724343	0.00477829	12351
320	555.552	1659.25	556.854	1659.87	1.44216	554.534	1658.77	1.12656	10.5887	830	364	466	0.561446	0	34.9487	33.5774	0.960761	0.00568789	12352
320	556.237	1483.15	560.922	1486.09	5.52837	553.939	1481.71	2.71117	9.29271	389	128	261	0.670951	0	36.9838	13.6711	0.369651	0.00379883	12353
320	600.591	38.1659	602.172	38.9625	1.77018	597.916	36.818	2.99523	14.6934	2544	1599	945	0.371462	0.108491	59.6134	54.9768	0.922222	0.00462072	12354
320	743.893	1511.79	743.893	1511.79	0	743.893	1511.79	0	4.17462	121	0	121	1	0	12.4077	11.1435	0.898111	0.00762157	12355
320	885.361	1485.58	878.837	1482	7.44081	887.861	1486.95	2.85145	16.3943	1747	484	1263	0.722954	0	66.5343	37.0732	0.557204	0.00190354	12356
320	923.702	768.64	924.123	770.257	1.67075	923.453	767.683	0.98902	15.1959	1307	486	821	0.628156	0	65.4267	37.3536	0.570923	0.00281	12357
320	970.685	719.29	970.815	718.066	1.23151	970.538	720.664	1.38148	16.5367	2387	1262	1125	0.471303	0	62.1303	49.713	0.800141	0.00590117	12358
320	1009.72	1286.34	1009.69	1286.22	0.124334	1012.46	1296.62	10.635	17.7538	1125	1112	13	0.0115556	0.427556	60.9934	36.1291	0.592345	0.00201071	12359
320	1067.19	1203.67	1067.16	1203.7	0.0448588	1068	1202.71	1.24955	1.5049	202	195	7	0.0346535	0	22.0581	11.4158	0.517535	0.00583883	12360
320	1100.49	311.23	1100.33	316.234	5.00631	1100.63	306.898	4.33392	13.1457	1153	535	618	0.535993	0.18647	48.9733	40.8597	0.834326	0.00446788	12361
320	1120.92	1707.92	1120.65	1707.52	0.486289	1121.08	1708.15	0.285063	10.543	644	238	406	0.630435	0	46.6397	18.227	0.390804	0.00513901	12362
320	1155.73	1214.32	1154.57	1213.26	1.57364	1156.42	1214.96	0.943549	13.8348	1059	397	662	0.625118	0.00377715	66.0825	20.9336	0.31678	0.0045207	12363
320	1135.44	1667.65	1134.78	1670.09	2.52197	1136.16	1664.96	2.78811	6.1934	379	199	180	0.474934	0	27.4298	17.0416	0.621282	0.00657986	12364
320	1178.51	1474.19	1173.68	1473.73	4.85688	1180.71	1474.4	2.20767	7.56573	368	115	253	0.6875	0	31.1734	15.1062	0.484585	0.005888	12365
320	1213.37	282.951	1213.37	282.951	0	1213.37	282.951	0	4.44496	101	0	101	1	0.00990099	17.6703	6.86033	0.38824	0.00515306	12366
320	1248.77	1631.25	1247.63	1632.46	1.65624	1249.38	1630.6	0.896911	13.5218	1315	462	853	0.648669	0	45.4022	38.7026	0.852438	0.00538855	12367
320	1257.34	23.0128	1257.68	24.0405	1.08382	1256.98	21.9346	1.13694	8.19556	627	321	306	0.488038	0	39.8597	19.8963	0.499159	0.00555378	12368
320	1308.86	638.743	1314.25	643.161	6.96307	1307.69	637.776	1.5243	9.19435	451	81	370	0.820399	0	41.3837	13.5874	0.328327	0.00494496	12369
320	1358.35	1072.15	1357.75	1071.52	0.866355	1358.85	1072.67	0.722867	10.5577	886	403	483	0.545147	0.00112867	39.2639	29.9867	0.763721	0.00582512	12370
320	1364.47	1505.03	1363.65	1506.96	2.08763	1364.96	1503.9	1.23597	12.136	718	267	451	0.628134	0	41.4735	25.5344	0.61568	0.00435584	12371
320	1396.9	1443.42	1395.19	1442.38	1.99776	1397.94	1444.06	1.22161	8.40362	448	170	278	0.620536	0	33.4137	17.819	0.533284	0.00387543	12372
320	1437.26	812.933	1436.24	815.533	2.79011	1437.78	811.592	1.43919	17.9076	1819	619	1200	0.659703	0	74.9854	36.93	0.492496	0.0029146	12373
320	1440.28	1217.6	1439.85	1216.42	1.26102	1440.59	1218.48	0.927191	10.6192	944	400	544	0.576271	0	43.279	29.7153	0.686599	0.00545488	12374
320	1598.42	1801.11	1596.74	1800.6	1.754	1599.94	1801.56	1.59009	17.0627	1285	611	674	0.524514	0	58.8702	41.7559	0.709288	0.00340852	12375
320	1598.53	1606.7	1594.44	1602.22	6.06848	1600.95	1609.35	3.58703	8.20505	358	133	225	0.628492	0	33.2275	13.5353	0.407352	0.0047685	12376
320	1668.75	133.943	1670.9	137.142	3.85773	1667.83	132.58	1.64396	15.9931	1439	430	1009	0.701181	0.000694927	65.7595	33.5646	0.510415	0.00427765	12377
320	1819.38	697.863	1827.78	699.152	8.50141	1815.76	697.308	3.66044	12.9346	1030	310	720	0.699029	0	52.8255	29.9064	0.566136	0.00443346	12378
320	1879.18	1198.96	1881	1199.66	1.94637	1878.21	1198.58	1.03964	13.4729	1304	454	850	0.65184	0	54.8921	38.4125	0.699782	0.00460738	12379
320	1969.62	1417.17	1969.51	1416.02	1.15471	1970.02	1421.5	4.35339	12.8805	2137	1689	448	0.20964	0.360786	64.6917	51.6508	0.798416	0.00277214	12380
320	1996.29	193.656	1994.37	194.869	2.27102	1998.08	192.52	2.12621	6.94518	395	191	204	0.516456	0	28.9364	17.7232	0.612488	0.00549955	12381
321	72.2448	919.262	72.4543	920.534	1.28953	72.0559	918.114	1.16261	10.1479	715	339	376	0.525874	0	41.9711	21.7335	0.517821	0.00604212	12382
321	72.1923	1769.63	72.0165	1770.82	1.20599	72.3517	1768.55	1.09358	12.5329	1144	544	600	0.524476	0	45.7883	38.3324	0.837165	0.00476468	12383
321	112.779	192.592	119.093	196.763	7.56761	90.8025	178.073	26.3395	28.3969	2881	2238	643	0.223186	0	80.6008	57.9333	0.718768	0.00285809	12384
321	131.024	785.34	131.021	785.344	0.00498895	133.5	781	4.99676	6.27689	2002	2000	2	0.000999001	0.410589	56.0604	49.484	0.882692	0.00306649	12385
321	190.101	926.375	191.619	926.293	1.52059	188.846	926.443	1.25684	10.4357	853	386	467	0.547479	0	38.6556	31.4147	0.812682	0.00566612	12386
321	225.012	1155.67	221.261	1146.24	10.1512	232.145	1173.61	19.3063	22.3359	2307	1512	795	0.344603	0.328132	92.627	48.3921	0.522441	0.00237298	12387
321	205.473	1877.21	204.624	1877.35	0.859534	206.313	1877.08	0.850281	12.3546	738	367	371	0.50271	0	46.2351	23.9771	0.518591	0.00430582	12388
321	274.776	613.187	275.058	614.019	0.878854	274.601	612.67	0.545656	14.8591	1214	465	749	0.616969	0.00164745	64.4727	28.173	0.436975	0.00432182	12389
321	377.862	1242.28	379.825	1243.24	2.18296	376.207	1241.47	1.84068	9.04808	623	285	338	0.542536	0	38.7145	20.1897	0.521503	0.00623898	12390
321	446.372	104.529	446.597	105.283	0.787152	445.638	102.067	2.56837	12.2966	2400	1837	563	0.234583	0	62.4932	53.9473	0.863252	0.00375	12391
321	556.609	1660.11	559.4	1659.58	2.8418	554.681	1660.48	1.96279	10.622	869	355	514	0.591484	0	36.1497	33.5262	0.927426	0.00608186	12392
321	552.099	1485.02	552.099	1485.02	0	552.099	1485.02	0	8.60124	262	0	262	1	0	32.1005	12.1155	0.377422	0.0034898	12393
321	597.852	39.3392	598.277	40.9062	1.62356	597.165	36.8104	2.62019	14.5028	2606	1609	997	0.382579	0.11013	61.4502	54.9873	0.894827	0.00566911	12394
321	743.161	1511.18	743.161	1511.18	0	743.161	1511.18	0	4.23428	124	0	124	1	0	12.3095	11.8534	0.962947	0.00711662	12395
321	878.399	1484.46	870.05	1483.4	8.41642	883.776	1485.15	5.42037	17.8001	2106	825	1281	0.608262	0	71.9909	40.7187	0.565609	0.00332378	12396
321	923.656	767.538	924.092	766.838	0.824113	923.358	768.016	0.563636	15.085	1369	556	813	0.593864	0.00073046	65.6265	37.5409	0.572038	0.00287545	12397
321	971.96	717.436	973.041	717.893	1.17273	971.054	717.053	0.983585	15.9392	2269	1035	1234	0.543852	0	60.9488	46.9388	0.770135	0.0057901	12398
321	1008.73	1286.47	1008.75	1286.48	0.0223375	997	1279.5	13.6474	13.6542	1225	1223	2	0.00163265	0.474286	54.641	49.2746	0.901788	0.00179546	12399
321	1063.7	1209.93	1063.7	1209.93	0	1063.7	1209.93	0	2.87191	27	0	27	1	0	10.557	2.71231	0.25692	0.00443787	12400
321	1100.47	308.4	1100.31	312.57	4.17279	1100.63	304.293	4.10988	12.6905	1185	588	597	0.503797	0.186498	48.5809	42.2331	0.869334	0.00421858	12401
321	1125.34	1716.99	1127.05	1717.01	1.70366	1124.61	1716.99	0.739036	10.389	552	167	385	0.697464	0	41.3156	17.3419	0.419741	0.00506887	12402
321	1155.75	1216.09	1154.47	1215.49	1.41621	1156.59	1216.48	0.921493	13.8497	1096	432	664	0.605839	0	68.2357	21.3749	0.31325	0.00424701	12403
321	1139.41	1671.8	1138.04	1673.31	2.04059	1140.86	1670.21	2.15337	6.34655	409	210	199	0.486553	0	26.2917	18.8821	0.718178	0.00664997	12404
321	1178.03	1473.74	1176.3	1474.28	1.81276	1179.13	1473.4	1.14659	7.77944	493	191	302	0.612576	0	31.8	19.4259	0.610876	0.00611238	12405
321	1201.88	278.946	1201.88	278.946	0	1201.88	278.946	0	4.35192	93	0	93	1	0	17.4681	6.23506	0.356939	0.00550296	12406
321	1251.69	1631.06	1251.17	1632.47	1.50486	1251.98	1630.27	0.835419	13.2805	1311	468	843	0.643021	0	45.5649	38.77	0.850873	0.00516109	12407
321	1252.22	24.0278	1252.12	24.9532	0.930605	1252.33	23.0254	1.00815	7.82976	575	299	276	0.48	0	36.7868	19.7986	0.538198	0.00598335	12408
321	1307.89	633.781	1303.09	629.564	6.38774	1309.48	635.175	2.11122	9.74262	471	117	354	0.751592	0	39.387	15.0351	0.381728	0.00509652	12409
321	1356.22	1075.36	1354.67	1074.65	1.70667	1357.33	1075.87	1.22146	10.288	827	345	482	0.58283	0.00604595	39.9916	28.007	0.700321	0.00591238	12410
